TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_dt,amount_log,amount_to_balance,is_online,is_high_login,hour,dayofweek,month,is_weekend,is_night,new_device_for_account,new_ip_for_account,new_merchant_for_account,new_location_for_account,tx_count_rolling_1d,amount_sum_daily,acc_tx_count,acc_amount_sum,acc_amount_mean,acc_amount_median,acc_amount_max,acc_amount_std,acc_amount_p95,acc_amount_p99,acc_balance_mean,acc_balance_min,acc_ratio_mean,acc_ratio_p95,acc_unique_merchants,acc_unique_locations,acc_unique_devices,acc_unique_ips,acc_channel_nunique,acc_login_attempts_max,acc_login_attempts_mean,acc_duration_mean,acc_duration_p95,acc_active_days,acc_share_atm,acc_share_branch,acc_share_online,merch_tx_count,merch_amount_mean,merch_amount_median,merch_amount_max,merch_amount_p95,merch_unique_accounts,merch_unique_devices,merch_unique_ips,merch_channel_nunique,merch_share_atm,merch_share_branch,merch_share_online,chan_tx_count,chan_amount_mean,chan_amount_median,chan_amount_p95,chan_login_attempts_mean,chan_login_attempts_max,chan_duration_mean,chan_duration_p95,chan_unique_accounts,chan_unique_merchants
TX002277,AC00093,1021.38,2023-01-27 18:59:43,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26,2024-11-04 08:08:46,2023-01-27 18:59:43,6.929888521616599,0.16412298377375134,0,0,18,4,1,0,0,1,1,1,1,1,1021.38,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,33,315.64696969696973,236.81,1392.54,964.8479999999998,32,33,31,3,0.3636363636363636,0.4848484848484848,0.1515151515151515,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000541,AC00093,230.46,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,2024-11-04 08:08:50,2023-04-25 17:33:27,5.444407072419931,1.4179536085558486,1,0,17,1,4,0,0,1,1,1,1,1,230.46,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,26,214.01692307692304,182.405,870.3,571.1075,26,25,25,3,0.4230769230769231,0.2692307692307692,0.3076923076923077,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001182,AC00093,132.42,2023-07-24 16:22:38,Debit,Denver,D000019,203.174.215.229,M069,ATM,18,Student,164,1,726.39,2024-11-04 08:11:58,2023-07-24 16:22:38,4.893502047281369,0.18229876512592091,0,0,16,0,7,0,0,1,1,1,1,1,132.42,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,15,191.23933333333332,137.84,591.98,419.6959999999997,15,15,15,3,0.5333333333333333,0.2,0.2666666666666666,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,2023-09-13 16:18:07,4.265914077990263,0.006041326700461333,0,0,16,2,9,0,0,1,1,1,1,1,70.23,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,34,351.43382352941177,244.21,1762.28,987.4699999999992,34,34,34,3,0.3235294117647059,0.3529411764705882,0.3235294117647059,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001229,AC00093,211.91,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47,2024-11-04 08:08:46,2023-09-18 16:51:04,5.360869541205001,0.2284817837771265,1,0,16,0,9,0,0,1,1,1,1,1,211.91,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,19,465.58578947368414,389.05,1431.54,1431.351,19,19,18,3,0.5263157894736842,0.2105263157894736,0.2631578947368421,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001551,AC00093,327.35,2023-09-25 18:48:58,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,2024-11-04 08:11:19,2023-09-25 18:48:58,5.794080112636982,0.9569398970972963,0,0,18,0,9,0,0,1,1,1,0,1,327.35,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,27,256.05111111111114,194.29,792.57,681.7719999999999,27,27,26,3,0.4074074074074074,0.4074074074074074,0.1851851851851851,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08,2024-11-04 08:07:27,2023-09-29 18:54:28,3.9064072666425105,0.05970002940880832,0,0,18,4,9,0,0,1,1,1,1,1,48.72,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,21,152.4961904761905,97.22,521.06,507.25,20,21,21,3,0.1904761904761904,0.4761904761904761,0.3333333333333333,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001224,AC00093,295.82,2023-12-14 16:15:28,Credit,Chicago,D000088,144.228.168.6,M041,Branch,47,Engineer,46,1,5897.73,2024-11-04 08:07:47,2023-12-14 16:15:28,5.693125894467673,0.05015828123700981,0,0,16,3,12,0,0,1,1,1,1,1,295.82,9,3165.4300000000003,351.7144444444445,230.46,1021.38,341.24337583721353,943.684,1005.8408,4057.8533333333335,162.53,0.3500107675462373,1.2335481239724275,9,8,9,9,3,4,1.3333333333333333,156.88888888888889,263.0,331,0.2222222222222222,0.5555555555555556,0.2222222222222222,20,258.3655,205.415,820.46,535.9825000000002,20,20,20,3,0.2,0.4,0.4,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001819,AC00094,13.92,2023-05-29 17:30:14,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04 08:09:58,2023-05-29 17:30:14,2.702702594775615,0.005088016843088379,0,0,17,0,5,0,0,1,1,1,1,1,13.92,4,224.02,56.005,44.965,120.17,46.49006381296258,110.87899999999998,118.3118,4518.3225,743.9,0.0190689419207538,0.0395569806774263,4,4,4,4,2,1,1.0,117.25,195.79999999999995,71,0.75,0.0,0.25,20,299.4425,180.92,953.17,872.306,20,20,20,3,0.35,0.35,0.3,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001349,AC00094,31.7,2023-06-01 16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,2023-06-01 16:56:33,3.487375077903208,0.042613254469629505,0,0,16,3,6,0,0,1,1,1,1,1,31.7,4,224.02,56.005,44.965,120.17,46.49006381296258,110.87899999999998,118.3118,4518.3225,743.9,0.0190689419207538,0.0395569806774263,4,4,4,4,2,1,1.0,117.25,195.79999999999995,71,0.75,0.0,0.25,27,330.61925925925925,179.38,1176.28,1099.707,27,27,26,3,0.4814814814814814,0.4074074074074074,0.1111111111111111,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,2023-07-26 17:25:23,4.0814281702888735,0.006336400515355532,1,0,17,2,7,0,0,1,1,1,1,1,58.23,4,224.02,56.005,44.965,120.17,46.49006381296258,110.87899999999998,118.3118,4518.3225,743.9,0.0190689419207538,0.0395569806774263,4,4,4,4,2,1,1.0,117.25,195.79999999999995,71,0.75,0.0,0.25,32,302.5021875,269.905,1192.95,694.2139999999999,31,30,32,3,0.28125,0.28125,0.4375,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000881,AC00094,120.17,2023-08-08 17:07:42,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,2024-11-04 08:11:50,2023-08-08 17:07:42,4.7971945182434315,0.022238095854942134,0,0,17,1,8,0,0,1,1,1,1,1,120.17,4,224.02,56.005,44.965,120.17,46.49006381296258,110.87899999999998,118.3118,4518.3225,743.9,0.0190689419207538,0.0395569806774263,4,4,4,4,2,1,1.0,117.25,195.79999999999995,71,0.75,0.0,0.25,18,260.2877777777778,203.01,849.76,660.3289999999996,18,18,18,3,0.3888888888888889,0.3333333333333333,0.2777777777777778,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX002261,AC00095,364.13,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,2024-11-04 08:10:23,2023-02-03 16:06:00,5.9002534545545755,0.04441693095876501,0,0,16,4,2,0,0,1,1,1,1,1,364.13,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,32,261.320625,121.23,1282.86,952.7495,30,32,30,3,0.46875,0.25,0.28125,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX002221,AC00095,395.77,2023-02-27 16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04 08:08:17,2023-02-27 16:24:11,5.983356767713818,0.06158895360869506,0,0,16,0,2,0,0,1,1,1,1,1,395.77,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,21,205.84,103.48,744.41,468.32,20,21,21,3,0.3809523809523809,0.2857142857142857,0.3333333333333333,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000506,AC00095,68.19,2023-03-14 16:07:32,Credit,Fresno,D000589,134.140.85.231,M026,Online,40,Doctor,189,1,9895.1,2024-11-04 08:07:50,2023-03-14 16:07:32,4.23685634351072,0.006891289628199119,1,0,16,1,3,0,0,1,1,1,1,1,68.19,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,45,308.1144444444444,185.99,1294.81,904.188,44,42,45,3,0.2,0.3333333333333333,0.4666666666666667,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000023,AC00095,52.2,2023-06-06 18:54:15,Debit,Atlanta,D000142,133.63.96.21,M022,Online,39,Engineer,120,1,8974.93,2024-11-04 08:07:01,2023-06-06 18:54:15,3.9740583963475986,0.005816201351987613,1,0,18,1,6,0,0,1,1,1,1,1,52.2,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,17,207.22117647058823,100.68,561.58,557.148,17,17,17,3,0.3529411764705882,0.1764705882352941,0.4705882352941176,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000599,AC00095,830.01,2023-07-21 16:43:59,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:27,2023-07-21 16:43:59,6.722641828477388,0.19515045213224097,1,0,16,4,7,0,0,1,1,1,1,1,830.01,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,27,313.5111111111112,142.55,1512.99,836.534,25,27,25,3,0.1481481481481481,0.5185185185185185,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002510,AC00095,28.63,2023-08-21 17:08:50,Debit,San Diego,D000095,58.1.27.124,M087,Branch,56,Retired,146,1,3382.91,2024-11-04 08:08:39,2023-08-21 17:08:50,3.388787361585474,0.008463127898759215,0,0,17,0,8,0,0,1,1,1,1,1,28.63,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,25,227.9764,120.62,1020.73,828.913999999999,24,25,25,3,0.32,0.4,0.28,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,2023-09-08 17:50:09,7.267539384464902,0.33186483649156745,0,0,17,4,9,0,0,1,1,1,1,1,1432.02,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,23,441.5117391304348,345.39,1432.02,1055.4799999999998,23,23,23,3,0.391304347826087,0.217391304347826,0.391304347826087,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001602,AC00095,10.92,2023-10-20 17:48:44,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,2024-11-04 08:08:28,2023-10-20 17:48:44,2.4782176616372036,0.0014430700919757051,0,0,17,4,10,0,0,1,1,1,1,1,10.92,8,3181.87,397.73375,216.16,1432.02,503.0761065098117,1221.3164999999997,1389.8792999999998,6626.547500000001,3382.91,0.0819543577702737,0.2840148019658031,8,8,8,8,3,1,1.0,142.0,240.35,260,0.25,0.375,0.375,24,175.5325,79.685,1076.98,498.0914999999998,23,24,24,3,0.2916666666666667,0.4166666666666667,0.2916666666666667,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX002318,AC00096,535.4,2023-05-12 18:38:11,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,2024-11-04 08:08:50,2023-05-12 18:38:11,6.284880151407523,0.8213672066752249,0,0,18,4,5,0,0,1,1,1,1,1,535.4,3,882.3,294.1,195.76,535.4,210.15947183032225,501.4359999999999,528.6071999999999,3377.3033333333333,651.84,0.3060606576134955,0.7462389347264801,3,3,3,3,2,1,1.0,82.33333333333333,108.9,20,0.0,0.6666666666666666,0.3333333333333333,18,260.2877777777778,203.01,849.76,660.3289999999996,18,18,18,3,0.3888888888888889,0.3333333333333333,0.2777777777777778,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,2023-05-22 16:17:19,5.281984711927139,0.02673027897748398,0,0,16,0,5,0,0,1,1,1,1,1,195.76,3,882.3,294.1,195.76,535.4,210.15947183032225,501.4359999999999,528.6071999999999,3377.3033333333333,651.84,0.3060606576134955,0.7462389347264801,3,3,3,3,2,1,1.0,82.33333333333333,108.9,20,0.0,0.6666666666666666,0.3333333333333333,22,283.3940909090909,180.135,876.57,752.1685,22,22,21,3,0.3636363636363636,0.2727272727272727,0.3636363636363636,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,2024-11-04 08:11:40,2023-06-01 16:18:49,5.024801149569155,0.0700844871877776,1,0,16,3,6,0,0,1,1,1,1,1,151.14,3,882.3,294.1,195.76,535.4,210.15947183032225,501.4359999999999,528.6071999999999,3377.3033333333333,651.84,0.3060606576134955,0.7462389347264801,3,3,3,3,2,1,1.0,82.33333333333333,108.9,20,0.0,0.6666666666666666,0.3333333333333333,31,265.2683870967742,124.72,1309.79,1047.64,30,31,30,3,0.3548387096774194,0.3870967741935484,0.2580645161290322,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002396,AC00097,76.39,2023-02-27 16:28:23,Debit,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,2024-11-04 08:10:59,2023-02-27 16:28:23,4.348857573282368,0.006594258445898715,1,0,16,0,2,0,0,1,1,1,1,1,76.39,3,261.72,87.24000000000001,76.39,185.07,92.88151538384804,174.202,182.8964,4684.803333333333,636.42,0.0991781932873959,0.2623781021899879,3,3,3,3,2,1,1.0,137.33333333333334,171.6,296,0.0,0.3333333333333333,0.6666666666666666,32,346.8728125,275.325,1168.26,1105.6415,31,32,32,3,0.28125,0.40625,0.3125,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,2024-11-04 08:07:45,2023-11-23 16:14:48,0.23111172096338664,0.00014179214362445707,1,0,16,3,11,0,0,1,1,1,1,1,0.26,3,261.72,87.24000000000001,76.39,185.07,92.88151538384804,174.202,182.8964,4684.803333333333,636.42,0.0991781932873959,0.2623781021899879,3,3,3,3,2,1,1.0,137.33333333333334,171.6,296,0.0,0.3333333333333333,0.6666666666666666,24,175.5325,79.685,1076.98,498.0914999999998,23,24,24,3,0.2916666666666667,0.4166666666666667,0.2916666666666667,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001216,AC00097,185.07,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,22,Student,159,1,636.42,2024-11-04 08:07:39,2023-12-19 16:57:40,5.22612294699955,0.2907985292726646,0,0,16,1,12,0,0,1,1,1,1,1,185.07,3,261.72,87.24000000000001,76.39,185.07,92.88151538384804,174.202,182.8964,4684.803333333333,636.42,0.0991781932873959,0.2623781021899879,3,3,3,3,2,1,1.0,137.33333333333334,171.6,296,0.0,0.3333333333333333,0.6666666666666666,29,240.8886206896552,132.48,1036.66,798.8499999999999,28,29,28,3,0.3448275862068966,0.3793103448275862,0.2758620689655172,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,2024-11-04 08:08:16,2023-01-05 16:02:42,5.375880078495827,0.05437120421360926,1,0,16,3,1,0,0,1,1,1,1,1,215.13,5,3212.57,642.514,345.94,1340.19,568.888066345217,1306.9,1333.5320000000002,7159.088000000001,3956.69,0.0787618679518968,0.1463374267219435,5,5,5,5,2,1,1.0,87.6,153.2,341,0.2,0.0,0.8,22,319.1859090909091,195.99,1413.24,1070.8024999999998,20,22,22,3,0.1818181818181818,0.3636363636363636,0.4545454545454545,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002381,AC00098,1173.74,2023-09-25 16:44:52,Credit,Virginia Beach,D000639,193.190.29.63,M086,Online,61,Doctor,61,1,10456.24,2024-11-04 08:07:31,2023-09-25 16:44:52,7.068802125497236,0.11225258792834591,1,0,16,0,9,0,0,1,1,1,1,1,1173.74,5,3212.57,642.514,345.94,1340.19,568.888066345217,1306.9,1333.5320000000002,7159.088000000001,3956.69,0.0787618679518968,0.1463374267219435,5,5,5,5,2,1,1.0,87.6,153.2,341,0.2,0.0,0.8,21,393.59476190476187,325.98,1427.71,1173.74,21,20,20,3,0.4285714285714285,0.2857142857142857,0.2857142857142857,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000086,AC00098,1340.19,2023-09-29 17:22:10,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,2024-11-04 08:06:53,2023-09-29 17:22:10,7.201312558554734,0.1548586364203429,1,0,17,4,9,0,0,1,1,1,1,1,1340.19,5,3212.57,642.514,345.94,1340.19,568.888066345217,1306.9,1333.5320000000002,7159.088000000001,3956.69,0.0787618679518968,0.1463374267219435,5,5,5,5,2,1,1.0,87.6,153.2,341,0.2,0.0,0.8,21,409.3409523809524,254.37,1831.02,1340.19,21,19,20,3,0.4285714285714285,0.238095238095238,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,2023-10-09 17:32:57,5.849151854333263,0.04537179850377656,0,0,17,0,10,0,0,1,1,1,1,1,345.94,5,3212.57,642.514,345.94,1340.19,568.888066345217,1306.9,1333.5320000000002,7159.088000000001,3956.69,0.0787618679518968,0.1463374267219435,5,5,5,5,2,1,1.0,87.6,153.2,341,0.2,0.0,0.8,29,267.6541379310345,193.16,750.95,646.2299999999999,28,28,27,3,0.2758620689655172,0.3793103448275862,0.3448275862068966,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000521,AC00098,137.57,2023-12-11 17:26:22,Debit,Louisville,D000218,40.10.25.102,M067,Online,54,Engineer,70,1,5103.67,2024-11-04 08:11:22,2023-12-11 17:26:22,4.931375613110624,0.026955112693409455,1,0,17,0,12,0,0,1,1,1,1,1,137.57,5,3212.57,642.514,345.94,1340.19,568.888066345217,1306.9,1333.5320000000002,7159.088000000001,3956.69,0.0787618679518968,0.1463374267219435,5,5,5,5,2,1,1.0,87.6,153.2,341,0.2,0.0,0.8,25,346.5332,218.07,1169.59,1028.454,25,25,23,3,0.28,0.36,0.36,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001735,AC00099,1011.22,2023-08-21 18:51:11,Debit,Tucson,D000037,45.64.74.86,M074,Branch,61,Retired,129,1,5838.91,2024-11-04 08:09:59,2023-08-21 18:51:11,6.919901217525693,0.17318643376928686,0,0,18,0,8,0,0,1,1,1,1,1,1011.22,4,2510.98,627.745,621.365,1041.88,460.6752072411393,1037.2810000000002,1040.9602,6798.962500000001,5726.2,0.1045301697657485,0.1806351548247178,4,4,4,4,2,1,1.0,105.75,139.2,28,0.0,0.75,0.25,27,330.61925925925925,179.38,1176.28,1099.707,27,27,26,3,0.4814814814814814,0.4074074074074074,0.1111111111111111,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,2024-11-04 08:12:09,2023-08-28 17:22:16,5.448933234855163,0.03997962249813667,0,0,17,0,8,0,0,1,1,1,1,1,231.51,4,2510.98,627.745,621.365,1041.88,460.6752072411393,1037.2810000000002,1040.9602,6798.962500000001,5726.2,0.1045301697657485,0.1806351548247178,4,4,4,4,2,1,1.0,105.75,139.2,28,0.0,0.75,0.25,21,222.6319047619048,189.45,720.89,504.12,21,20,21,3,0.2857142857142857,0.4761904761904761,0.238095238095238,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,2023-09-06 16:44:02,6.9497413956491965,0.1819496350109703,1,0,16,2,9,0,0,1,1,1,1,1,1041.88,4,2510.98,627.745,621.365,1041.88,460.6752072411393,1037.2810000000002,1040.9602,6798.962500000001,5726.2,0.1045301697657485,0.1806351548247178,4,4,4,4,2,1,1.0,105.75,139.2,28,0.0,0.75,0.25,24,388.025,291.67499999999995,1342.25,996.1629999999994,24,24,23,3,0.25,0.3333333333333333,0.4166666666666667,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000192,AC00099,226.37,2023-09-18 17:07:08,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,2023-09-18 17:07:08,5.426578646492048,0.02300498778460016,0,0,17,0,9,0,0,1,1,1,1,1,226.37,4,2510.98,627.745,621.365,1041.88,460.6752072411393,1037.2810000000002,1040.9602,6798.962500000001,5726.2,0.1045301697657485,0.1806351548247178,4,4,4,4,2,1,1.0,105.75,139.2,28,0.0,0.75,0.25,20,258.3655,205.415,820.46,535.9825000000002,20,20,20,3,0.2,0.4,0.4,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,2023-01-23 18:45:00,5.417077702268879,0.026690092811812737,0,0,18,0,1,0,0,1,1,1,1,1,224.22,3,447.33,149.11,151.82,224.22,76.50100849008462,216.98,222.772,5941.206666666668,2197.12,0.0352186363426941,0.0648586029310218,3,2,3,3,2,2,1.3333333333333333,65.66666666666667,100.0,175,0.6666666666666666,0.3333333333333333,0.0,21,393.59476190476187,325.98,1427.71,1173.74,21,20,20,3,0.4285714285714285,0.2857142857142857,0.2857142857142857,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
