TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_dt,amount_log,amount_to_balance,is_online,is_high_login,hour,dayofweek,month,is_weekend,is_night,new_device_for_account,new_ip_for_account,new_merchant_for_account,new_location_for_account,tx_count_rolling_1d,amount_sum_daily,acc_tx_count,acc_amount_sum,acc_amount_mean,acc_amount_median,acc_amount_max,acc_amount_std,acc_amount_p95,acc_amount_p99,acc_balance_mean,acc_balance_min,acc_ratio_mean,acc_ratio_p95,acc_unique_merchants,acc_unique_locations,acc_unique_devices,acc_unique_ips,acc_channel_nunique,acc_login_attempts_max,acc_login_attempts_mean,acc_duration_mean,acc_duration_p95,acc_active_days,acc_share_atm,acc_share_branch,acc_share_online,merch_tx_count,merch_amount_mean,merch_amount_median,merch_amount_max,merch_amount_p95,merch_unique_accounts,merch_unique_devices,merch_unique_ips,merch_channel_nunique,merch_share_atm,merch_share_branch,merch_share_online,chan_tx_count,chan_amount_mean,chan_amount_median,chan_amount_p95,chan_login_attempts_mean,chan_login_attempts_max,chan_duration_mean,chan_duration_p95,chan_unique_accounts,chan_unique_merchants,amount_to_balance_clip,tx_count_rolling_1d_clip,amount_sum_daily_clip,amount_log_clip,acc_unique_ips_clip,acc_unique_devices_clip,acc_ratio_p95_clip,amount_to_balance_scaled,amount_log_scaled,tx_count_rolling_1d_scaled,amount_sum_daily_scaled,acc_unique_ips_scaled,acc_unique_devices_scaled,acc_ratio_p95_scaled,score_amount,score_access,score_context,score_velocity,score_entity,risk_score,risk_reason,alert_top_1,alert_top_5
TX001760,AC00010,1086.6,2023-05-22 17:40:46,Debit,San Diego,D000428,74.58.165.67,M016,Online,19,Student,38,1,1605.67,2024-11-04 08:10:48,2023-05-22 17:40:46,6.991728712758316,0.6767268492276266,1,0,17,0,5,0,0,1,1,1,1,1,1086.6,7,2768.67,395.5242857142857,281.91,1086.6,433.6667895538056,1012.1909999999998,1071.7181999999998,5618.32,225.53,0.3000041094285381,1.0780102952645632,7,7,7,7,3,1,1.0,152.42857142857142,271.8,322,0.2857142857142857,0.2857142857142857,0.4285714285714285,22,319.1859090909091,195.99,1413.24,1070.8024999999998,20,22,22,3,0.1818181818181818,0.3636363636363636,0.4545454545454545,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.6767268492276266,1,1086.6,6.991728712758316,7,7,1.0780102952645632,0.2956258668410259,0.9678345874937283,0.0,0.7697668428569262,0.5454545454545454,0.5454545454545454,0.28469729178611974,1.8547121880168058,8.0,1.0,1.1546502642853893,2.881591392224634,14.890953844526829,new_device + new_ip + new_merchant + new_location + online,0,1
TX001168,AC00010,838.57,2023-06-26 16:08:25,Debit,Phoenix,D000430,115.30.82.168,M040,ATM,41,Doctor,273,1,14576.47,2024-11-04 08:11:25,2023-06-26 16:08:25,6.73288985600748,0.0575290176565343,0,0,16,0,6,0,0,1,1,1,1,2,1347.25,7,2768.67,395.5242857142857,281.91,1086.6,433.6667895538056,1012.1909999999998,1071.7181999999998,5618.32,225.53,0.3000041094285381,1.0780102952645632,7,7,7,7,3,1,1.0,152.42857142857142,271.8,322,0.2857142857142857,0.2857142857142857,0.4285714285714285,26,291.16,280.61,981.76,768.6425,25,26,26,3,0.3461538461538461,0.3076923076923077,0.3461538461538461,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0575290176565343,2,1347.25,6.73288985600748,7,7,1.0780102952645632,0.025113490614151687,0.9307798041130352,1.0,0.9544601502843043,0.5454545454545454,0.5454545454545454,0.28469729178611974,1.0061202759554901,8.0,0.0,3.4316902254264567,2.881591392224634,15.31940189360658,new_device + new_ip + new_merchant + new_location + high_velocity,0,1
TX000096,AC00010,508.68,2023-06-26 16:16:50,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,7708.41,2024-11-04 08:09:32,2023-06-26 16:16:50,6.233783077808233,0.0659902625833257,0,0,16,0,6,0,0,1,1,1,1,2,1347.25,7,2768.67,395.5242857142857,281.91,1086.6,433.6667895538056,1012.1909999999998,1071.7181999999998,5618.32,225.53,0.3000041094285381,1.0780102952645632,7,7,7,7,3,1,1.0,152.42857142857142,271.8,322,0.2857142857142857,0.2857142857142857,0.4285714285714285,26,421.338076923077,397.97,1235.69,1093.4275,26,26,26,3,0.3846153846153846,0.2692307692307692,0.3461538461538461,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0659902625833257,2,1347.25,6.233783077808233,7,7,1.0780102952645632,0.02881000141293205,0.8593288103087637,1.0,0.9544601502843043,0.5454545454545454,0.5454545454545454,0.28469729178611974,0.94575881454756,8.0,0.0,3.4316902254264567,2.881591392224634,15.25904043219865,new_device + new_ip + new_merchant + new_location + high_velocity,0,1
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,2023-11-21 16:57:43,3.5601934464858918,0.0470304865459403,1,0,16,1,11,0,0,1,1,1,1,1,34.17,7,2768.67,395.5242857142857,281.91,1086.6,433.6667895538056,1012.1909999999998,1071.7181999999998,5618.32,225.53,0.3000041094285381,1.0780102952645632,7,7,7,7,3,1,1.0,152.42857142857142,271.8,322,0.2857142857142857,0.2857142857142857,0.4285714285714285,31,287.6629032258064,175.07,1221.65,1091.0700000000002,30,30,31,3,0.3225806451612903,0.3225806451612903,0.3548387096774194,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0470304865459403,1,34.17,3.5601934464858918,7,7,1.0780102952645632,0.02052693934924714,0.4765837855427081,0.0,0.024028198944417375,0.5454545454545454,0.5454545454545454,0.28469729178611974,0.5381646035904495,8.0,1.0,0.03604229841662606,2.881591392224634,12.455798294231709,new_device + new_ip + new_merchant + new_location + online,0,0
TX000202,AC00010,11.18,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,2024-11-04 08:10:20,2023-11-30 16:52:42,2.4997952622817508,0.0018768182726218,1,0,16,3,11,0,0,1,1,1,1,1,11.18,7,2768.67,395.5242857142857,281.91,1086.6,433.6667895538056,1012.1909999999998,1071.7181999999998,5618.32,225.53,0.3000041094285381,1.0780102952645632,7,7,7,7,3,1,1.0,152.42857142857142,271.8,322,0.2857142857142857,0.2857142857142857,0.4285714285714285,23,272.02086956521737,268.39,626.9,594.9929999999999,23,22,23,3,0.4347826086956521,0.2608695652173913,0.3043478260869565,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0018768182726218,1,11.18,2.4997952622817508,7,7,1.0780102952645632,0.0008004069274794394,0.3247795877255743,0.0,0.0077377744757604755,0.5454545454545454,0.5454545454545454,0.28469729178611974,0.3271808085080126,8.0,1.0,0.011606661713640713,2.881591392224634,12.220378862446287,new_device + new_ip + new_merchant + new_location + online,0,0
TX000694,AC00011,733.29,2023-03-15 18:42:16,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427.0,2024-11-04 08:07:12,2023-03-15 18:42:16,6.59890404595274,0.0703260765320734,0,1,18,2,3,0,0,1,1,1,1,1,733.29,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,24,388.025,291.67499999999995,1342.25,996.1629999999994,24,24,23,3,0.25,0.3333333333333333,0.4166666666666667,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0703260765320734,1,733.29,6.59890404595274,7,7,1.3898290821183408,0.03070421239745276,0.9115986995834156,0.0,0.519415826370577,0.5454545454545454,0.5454545454545454,0.3670877554804402,1.0037113367757737,10.0,0.0,0.7791237395558656,3.0051770877661146,14.788012164097754,high_login + new_device + new_ip + new_merchant + new_location,0,0
TX000735,AC00011,117.55,2023-05-19 16:35:07,Debit,Fresno,D000088,4.101.189.38,M046,ATM,24,Student,35,1,897.94,2024-11-04 08:11:13,2023-05-19 16:35:07,4.775334812511415,0.130910751274995,0,0,16,4,5,0,0,1,1,1,1,1,117.55,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,26,297.62807692307695,257.945,1108.46,911.0475,25,25,26,3,0.3846153846153846,0.2692307692307692,0.3461538461538461,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.130910751274995,1,117.55,4.775334812511415,7,7,1.3898290821183408,0.057172173834036596,0.6505406661293773,0.0,0.08311021687380458,0.5454545454545454,0.5454545454545454,0.3670877554804402,0.822057187631487,8.0,0.0,0.12466532531070687,3.0051770877661146,11.951899600708307,new_device + new_ip + new_merchant + new_location,0,0
TX001015,AC00011,688.36,2023-06-30 16:31:49,Credit,Memphis,D000235,200.136.146.93,M007,Branch,23,Student,22,1,5191.13,2024-11-04 08:11:05,2023-06-30 16:31:49,6.535763630931512,0.1326031133876183,0,0,16,4,6,0,0,1,1,1,1,1,688.36,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,29,323.22620689655173,273.08,992.17,773.7479999999998,27,29,28,3,0.2413793103448276,0.3793103448275862,0.3793103448275862,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.1326031133876183,1,688.36,6.535763630931512,7,7,1.3898290821183408,0.05791152541632569,0.9025596610458946,0.0,0.4875789942097787,0.5454545454545454,0.5454545454545454,0.3670877554804402,1.0762942372948716,8.0,0.0,0.7313684913146681,3.0051770877661146,12.812839816375654,new_device + new_ip + new_merchant + new_location,0,0
TX000098,AC00011,25.36,2023-07-17 17:08:24,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,2024-11-04 08:11:05,2023-07-17 17:08:24,3.2718477096343066,0.1261440509345098,0,0,17,0,7,0,0,1,1,0,1,1,25.36,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,29,323.22620689655173,273.08,992.17,773.7479999999998,27,29,28,3,0.2413793103448276,0.3793103448275862,0.3793103448275862,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.1261440509345098,1,25.36,3.2718477096343066,7,7,1.3898290821183408,0.05508971913196768,0.43530486416319114,0.0,0.01778554389574981,0.5454545454545454,0.5454545454545454,0.3670877554804402,0.6005740215590942,7.0,0.0,0.026678315843624713,3.0051770877661146,10.632429425168834,new_device + new_ip + new_location,0,0
TX000045,AC00011,304.31,2023-07-26 16:52:28,Debit,Louisville,D000685,77.208.193.198,M005,Branch,27,Student,33,1,868.61,2024-11-04 08:09:53,2023-07-26 16:52:28,5.72132765387195,0.3503413499725419,0,0,16,2,7,0,0,1,1,1,0,1,304.31,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,32,346.8728125,275.325,1168.26,1105.6415,31,32,32,3,0.28125,0.40625,0.3125,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.3503413499725419,1,304.31,5.72132765387195,7,7,1.3898290821183408,0.15303603130257473,0.7859668546712478,0.0,0.21544600085668247,0.5454545454545454,0.5454545454545454,0.3670877554804402,1.245074948578972,7.0,0.0,0.3231690012850237,3.0051770877661146,11.57342103763011,new_device + new_ip + new_merchant,0,0
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,2023-09-19 16:44:21,6.2894557969109135,1.8353238244665415,1,0,16,1,9,0,0,1,1,1,1,1,537.86,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,32,260.0025,145.85000000000002,1362.55,707.5044999999999,31,31,32,3,0.375,0.28125,0.34375,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,1.8353238244665415,1,537.86,6.2894557969109135,7,7,1.3898290821183408,0.8017885258185606,0.8672987904441259,0.0,0.3809365895759003,0.5454545454545454,0.5454545454545454,0.3670877554804402,3.272664367899808,8.0,1.0,0.5714048843638505,3.0051770877661146,15.849246340029772,new_device + new_ip + new_merchant + new_location + online + high_ratio,0,1
TX001560,AC00011,31.53,2023-12-20 17:15:14,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,2024-11-04 08:06:33,2023-12-20 17:15:14,3.48216274048526,0.0360371686877395,1,0,17,2,12,0,0,1,1,1,0,1,31.53,7,2438.26,348.3228571428572,304.31,733.29,305.3973512062761,719.8109999999999,730.5942,2679.1014285714286,201.04,0.3830980478937171,1.3898290821183408,6,5,7,7,3,5,1.5714285714285714,97.0,238.2999999999999,280,0.4285714285714285,0.2857142857142857,0.2857142857142857,21,205.84,103.48,744.41,468.32,20,21,21,3,0.3809523809523809,0.2857142857142857,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0360371686877395,1,31.53,3.48216274048526,7,7,1.3898290821183408,0.015724227865433107,0.4654130867373147,0.0,0.02215752819203572,0.5454545454545454,0.5454545454545454,0.3670877554804402,0.512585770333614,7.0,1.0,0.03323629228805358,3.0051770877661146,11.550999150387783,new_device + new_ip + new_merchant + online,0,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,2024-11-04 08:12:17,2023-03-21 16:36:30,4.562471431454976,0.0747956962104606,0,0,16,1,3,0,0,1,1,1,1,1,94.82,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,26,184.53192307692308,129.025,680.76,477.4525,26,25,25,3,0.2307692307692307,0.5,0.2692307692307692,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0747956962104606,1,94.82,4.562471431454976,6,6,0.6444810418970559,0.03265687983002936,0.6200676275224999,0.0,0.06700402513076104,0.45454545454545453,0.45454545454545453,0.17014782358248923,0.718038267012588,8.0,0.0,0.10050603769614155,2.300676280828279,11.11922058553701,new_device + new_ip + new_merchant + new_location,0,0
TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,200.136.146.93,M037,Online,48,Doctor,273,1,10778.35,2024-11-04 08:09:03,2023-06-05 17:08:37,2.2669579153508947,0.0008025347107858,1,0,17,0,6,0,0,1,1,1,1,1,8.65,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,23,344.8013043478261,252.31,1047.69,863.6759999999998,23,22,23,3,0.3043478260869565,0.4347826086956521,0.2608695652173913,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0008025347107858,1,8.65,2.2669579153508947,6,6,0.6444810418970559,0.0003310787350399269,0.2914471214886237,0.0,0.005945048338061391,0.45454545454545453,0.45454545454545453,0.17014782358248923,0.29244035769374344,8.0,1.0,0.008917572507092086,2.300676280828279,11.602034211029116,new_device + new_ip + new_merchant + new_location + online,0,0
TX001153,AC00012,590.57,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,79,Retired,93,1,3224.6,2024-11-04 08:07:19,2023-06-28 16:07:37,6.382780019611705,0.1831451963033607,0,0,16,2,6,0,0,1,1,1,1,1,590.57,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,24,353.62791666666664,256.355,1182.86,980.4354999999996,23,24,24,3,0.4583333333333333,0.125,0.4166666666666667,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.1831451963033607,1,590.57,6.382780019611705,6,6,0.6444810418970559,0.07999212430069601,0.8806588743965836,0.0,0.418286231756975,0.45454545454545453,0.45454545454545453,0.17014782358248923,1.1206352472986716,8.0,0.0,0.6274293476354624,2.300676280828279,12.048740875762414,new_device + new_ip + new_merchant + new_location,0,0
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,2024-11-04 08:07:04,2023-07-26 16:54:08,4.930798120854626,0.0307511658335221,0,0,16,2,7,0,0,1,1,1,1,1,137.49,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,26,291.16,280.61,981.76,768.6425,25,26,26,3,0.3461538461538461,0.3076923076923077,0.3461538461538461,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0307511658335221,1,137.49,4.930798120854626,6,6,0.6444810418970559,0.013414902606318061,0.6727964405776818,0.0,0.09723944975353573,0.45454545454545453,0.45454545454545453,0.17014782358248923,0.713041148396636,8.0,0.0,0.1458591746303036,2.300676280828279,11.159576603855218,new_device + new_ip + new_merchant + new_location,0,0
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,2024-11-04 08:07:13,2023-08-07 18:52:42,6.833516529046604,0.7982596570949544,0,0,18,0,8,0,0,1,1,1,1,1,927.45,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,19,255.55578947368423,192.73,927.45,693.8999999999995,19,17,19,3,0.3157894736842105,0.4736842105263157,0.2105263157894736,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.7982596570949544,1,927.45,6.833516529046604,6,6,0.6444810418970559,0.3487205757845283,0.9451852902853602,0.0,0.6569951571593732,0.45454545454545453,0.45454545454545453,0.17014782358248923,1.9913470176389452,8.0,0.0,0.9854927357390597,2.300676280828279,13.277516034206284,new_device + new_ip + new_merchant + new_location,0,0
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2024-11-04 08:09:59,2023-12-26 16:08:51,5.735926927982768,0.0778512255012989,0,0,16,1,12,0,0,1,1,1,1,1,308.8,6,2067.78,344.63000000000005,223.145,927.45,352.0352257942378,843.23,910.606,4145.016666666666,1161.84,0.1942675792757304,0.6444810418970559,6,6,6,6,3,1,1.0,101.33333333333331,228.5,280,0.6666666666666666,0.1666666666666666,0.1666666666666666,27,374.7344444444444,308.8,946.94,853.446,27,26,23,3,0.4814814814814814,0.4814814814814814,0.037037037037037,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0778512255012989,1,308.8,5.735926927982768,6,6,0.6444810418970559,0.033991765785618466,0.7880568536245831,0.0,0.2186275583105437,0.45454545454545453,0.45454545454545453,0.17014782358248923,0.8900321509814385,8.0,0.0,0.32794133746581555,2.300676280828279,11.518649769275534,new_device + new_ip + new_merchant + new_location,0,0
TX000576,AC00013,33.46,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,3641.07,2024-11-04 08:09:12,2023-02-20 16:52:03,3.539799231099784,0.0091896063519764,0,0,16,0,2,0,0,1,1,1,1,1,33.46,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,26,214.01692307692304,182.405,870.3,571.1075,26,25,25,3,0.4230769230769231,0.2692307692307692,0.3076923076923077,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0091896063519764,1,33.46,3.539799231099784,8,8,0.346651406116025,0.003995185040914497,0.47366419594616277,0.0,0.023525101886011705,0.6363636363636364,0.6363636363636364,0.09145364982375237,0.4856497510689063,8.0,0.0,0.03528765282901756,3.0008168383719918,11.521754242269918,new_device + new_ip + new_merchant + new_location,0,0
TX001291,AC00013,427.69,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,43,Engineer,236,1,2443.54,2024-11-04 08:11:53,2023-03-28 16:02:03,6.060734046996435,0.1750288515841054,0,0,16,1,3,0,0,1,1,1,1,1,427.69,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,30,300.0543333333334,220.49,1454.52,696.812499999999,29,30,29,3,0.4333333333333333,0.3666666666666666,0.2,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.1750288515841054,1,427.69,6.060734046996435,8,8,0.346651406116025,0.07644629196030915,0.8345555037370126,0.0,0.30287151503427656,0.6363636363636364,0.6363636363636364,0.09145364982375237,1.06389437961794,8.0,0.0,0.45430727255141484,3.0008168383719918,12.519018490541345,new_device + new_ip + new_merchant + new_location,0,0
TX001010,AC00013,75.04,2023-07-27 17:04:46,Debit,El Paso,D000037,52.1.78.30,M056,ATM,49,Engineer,178,1,9648.6,2024-11-04 08:07:28,2023-07-27 17:04:46,4.331259517620229,0.0077772941152076,0,0,17,3,7,0,0,1,1,1,1,1,75.04,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,22,283.3940909090909,180.135,876.57,752.1685,22,22,21,3,0.3636363636363636,0.2727272727272727,0.3636363636363636,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0077772941152076,1,75.04,4.331259517620229,8,8,0.346651406116025,0.0033781803944782376,0.5869678545991891,0.0,0.052988166236022746,0.6363636363636364,0.6363636363636364,0.09145364982375237,0.5971023957826238,8.0,0.0,0.07948224935403411,3.0008168383719918,11.67740148350865,new_device + new_ip + new_merchant + new_location,0,0
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,2024-11-04 08:08:14,2023-08-28 16:56:05,5.1585954233728994,0.4153036962307195,1,0,16,0,8,0,0,1,1,1,1,1,172.92,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,27,295.00925925925924,263.59,1049.92,699.7639999999999,26,26,27,3,0.4074074074074074,0.2592592592592592,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.4153036962307195,1,172.92,5.1585954233728994,8,8,0.346651406116025,0.1814164902699201,0.7054073854932911,0.0,0.12234470155538495,0.6363636363636364,0.6363636363636364,0.09145364982375237,1.2496568563030515,8.0,1.0,0.1835170523330774,3.0008168383719918,13.43399074700812,new_device + new_ip + new_merchant + new_location + online,0,0
TX000107,AC00013,114.98,2023-11-01 16:52:01,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,2024-11-04 08:09:24,2023-11-01 16:52:01,4.753417762448295,0.0187121217052769,1,0,16,2,11,0,0,1,1,1,0,1,114.98,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,24,388.025,291.67499999999995,1342.25,996.1629999999994,24,24,23,3,0.25,0.3333333333333333,0.4166666666666667,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0187121217052769,1,114.98,4.753417762448295,8,8,0.346651406116025,0.008155338911838471,0.6474030709760558,0.0,0.0812891472398573,0.6363636363636364,0.6363636363636364,0.09145364982375237,0.6718690877115712,7.0,1.0,0.12193372085978596,3.0008168383719918,11.79461964694335,new_device + new_ip + new_merchant + online,0,0
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,2023-11-20 16:07:20,6.049285241591683,0.2191542959030212,0,0,16,0,11,0,0,1,1,1,1,1,422.81,8,1631.28,203.91,155.515,427.69,150.54582235509372,425.982,427.3484,4462.63125,416.37,0.1139951731408988,0.346651406116025,8,7,8,8,3,1,1.0,156.875,227.6,310,0.375,0.125,0.5,25,361.6628,169.5,1212.51,995.1359999999992,23,25,25,3,0.2,0.28,0.52,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.2191542959030212,1,422.81,6.049285241591683,8,8,0.346651406116025,0.09572361850470303,0.8329165187346597,0.0,0.29941360849199533,0.6363636363636364,0.6363636363636364,0.09145364982375237,1.1200873742487687,8.0,0.0,0.44912041273799297,3.0008168383719918,12.570024625358755,new_device + new_ip + new_merchant + new_location,0,0
